repo_name,owner,language,size_bytes,relative_size,created_at,stars
dog,ogham,Shell,4958,0.018819153176064224,2020-04-25T16:53:10Z,6348
dog,ogham,PowerShell,3394,0.012882655481960867,2020-04-25T16:53:10Z,6348
dog,ogham,Dockerfile,372,0.0014120058454005428,2020-04-25T16:53:10Z,6348
safetynet-fix,kdrag0n,C++,18312,0.5947965050183519,2021-01-13T10:02:18Z,6322
safetynet-fix,kdrag0n,Kotlin,8223,0.26709325364601944,2021-01-13T10:02:18Z,6322
safetynet-fix,kdrag0n,Shell,3553,0.1154058531198233,2021-01-13T10:02:18Z,6322
safetynet-fix,kdrag0n,Makefile,699,0.022704388215805373,2021-01-13T10:02:18Z,6322
lmdeploy,InternLM,Python,3306899,0.6149700976301821,2023-06-15T12:38:06Z,6317
lmdeploy,InternLM,C++,1177364,0.21894943087958288,2023-06-15T12:38:06Z,6317
lmdeploy,InternLM,Cuda,829508,0.15426011370320566,2023-06-15T12:38:06Z,6317
lmdeploy,InternLM,CMake,47511,0.008835420830363304,2023-06-15T12:38:06Z,6317
lmdeploy,InternLM,Shell,7686,0.001429333091329847,2023-06-15T12:38:06Z,6317
lmdeploy,InternLM,PowerShell,4716,0.0008770146836731145,2023-06-15T12:38:06Z,6317
lmdeploy,InternLM,Dockerfile,2697,0.0005015497459428307,2023-06-15T12:38:06Z,6317
lmdeploy,InternLM,C,952,0.00017703943572027248,2023-06-15T12:38:06Z,6317
just-react,BetaSu,JavaScript,681,0.6823647294589178,2020-05-31T02:31:16Z,6296
just-react,BetaSu,Shell,317,0.31763527054108215,2020-05-31T02:31:16Z,6296
wagmi,wevm,TypeScript,1982382,0.9802494555768512,2021-11-23T03:11:46Z,6296
wagmi,wevm,Vue,18058,0.008929330809504313,2021-11-23T03:11:46Z,6296
wagmi,wevm,JavaScript,10799,0.005339896079955536,2021-11-23T03:11:46Z,6296
wagmi,wevm,CSS,8425,0.004165999117846596,2021-11-23T03:11:46Z,6296
wagmi,wevm,HTML,1841,0.000910338798333007,2021-11-23T03:11:46Z,6296
wagmi,wevm,Solidity,819,0.0004049796175093605,2021-11-23T03:11:46Z,6296
fasthtml,AnswerDotAI,Jupyter Notebook,2773015,0.8764073246143971,2024-05-17T05:16:59Z,6293
fasthtml,AnswerDotAI,Python,388465,0.12277379363484574,2024-05-17T05:16:59Z,6293
fasthtml,AnswerDotAI,JavaScript,1080,0.0003413324163711876,2024-05-17T05:16:59Z,6293
fasthtml,AnswerDotAI,CSS,920,0.00029076465098286353,2024-05-17T05:16:59Z,6293
fasthtml,AnswerDotAI,SCSS,388,0.00012262683106668593,2024-05-17T05:16:59Z,6293
fasthtml,AnswerDotAI,Shell,203,6.415785233643619e-05,2024-05-17T05:16:59Z,6293
aptos-core,aptos-labs,Rust,25502403,0.6149484808538519,2022-02-23T05:43:17Z,6291
aptos-core,aptos-labs,Move,14123242,0.34055873921494056,2022-02-23T05:43:17Z,6291
aptos-core,aptos-labs,Python,735685,0.01773983311050986,2022-02-23T05:43:17Z,6291
aptos-core,aptos-labs,TypeScript,642176,0.015485017456621763,2022-02-23T05:43:17Z,6291
aptos-core,aptos-labs,HCL,242292,0.005842472857284919,2022-02-23T05:43:17Z,6291
aptos-core,aptos-labs,Shell,118032,0.002846147443130824,2022-02-23T05:43:17Z,6291
aptos-core,aptos-labs,JavaScript,20887,0.000503655632749369,2022-02-23T05:43:17Z,6291
aptos-core,aptos-labs,PowerShell,20726,0.0004997733826956203,2022-02-23T05:43:17Z,6291
aptos-core,aptos-labs,Mustache,17928,0.0004323042171652553,2022-02-23T05:43:17Z,6291
aptos-core,aptos-labs,Dockerfile,16548,0.00039902778813312385,2022-02-23T05:43:17Z,6291
aptos-core,aptos-labs,Boogie,12650,0.00030503393279453814,2022-02-23T05:43:17Z,6291
aptos-core,aptos-labs,HTML,11820,0.000285019848666517,2022-02-23T05:43:17Z,6291
aptos-core,aptos-labs,PLpgSQL,1712,4.1282062683339864e-05,2022-02-23T05:43:17Z,6291
aptos-core,aptos-labs,Makefile,1679,4.0486321989093244e-05,2022-02-23T05:43:17Z,6291
aptos-core,aptos-labs,Smarty,1625,3.9184200853053315e-05,2022-02-23T05:43:17Z,6291
aptos-core,aptos-labs,Go,1391,3.354167593021364e-05,2022-02-23T05:43:17Z,6291
CnC_Red_Alert,electronicarts,C++,17929100,0.6862446699498852,2024-08-22T01:35:23Z,6291
CnC_Red_Alert,electronicarts,Assembly,5103569,0.19534148529326434,2024-08-22T01:35:23Z,6291
CnC_Red_Alert,electronicarts,C,2053518,0.07859935981985422,2024-08-22T01:35:23Z,6291
CnC_Red_Alert,electronicarts,Pascal,700099,0.02679661595881805,2024-08-22T01:35:23Z,6291
CnC_Red_Alert,electronicarts,WebAssembly,187276,0.007168076301071147,2024-08-22T01:35:23Z,6291
CnC_Red_Alert,electronicarts,Makefile,147861,0.005659448781224935,2024-08-22T01:35:23Z,6291
CnC_Red_Alert,electronicarts,Batchfile,4973,0.0001903438958821569,2024-08-22T01:35:23Z,6291
zotero-better-notes,windingwind,TypeScript,553894,0.5965837428899782,2022-04-27T15:46:23Z,6287
zotero-better-notes,windingwind,XSLT,151706,0.1633982915483234,2022-04-27T15:46:23Z,6287
zotero-better-notes,windingwind,Fluent,107119,0.11537488031036908,2022-04-27T15:46:23Z,6287
zotero-better-notes,windingwind,HTML,90314,0.09727468460637864,2022-04-27T15:46:23Z,6287
zotero-better-notes,windingwind,CSS,24369,0.02624716864686362,2022-04-27T15:46:23Z,6287
zotero-better-notes,windingwind,JavaScript,913,0.0009833667764203079,2022-04-27T15:46:23Z,6287
zotero-better-notes,windingwind,Shell,128,0.00013786522166681206,2022-04-27T15:46:23Z,6287
script-commands,raycast,Shell,466584,0.49674591522664674,2020-09-29T19:06:27Z,6285
script-commands,raycast,AppleScript,169574,0.1805359631462789,2020-09-29T19:06:27Z,6285
script-commands,raycast,Python,115772,0.12325597983989882,2020-09-29T19:06:27Z,6285
script-commands,raycast,Swift,110205,0.11732910598638746,2020-09-29T19:06:27Z,6285
script-commands,raycast,JavaScript,53409,0.056861578164574815,2020-09-29T19:06:27Z,6285
script-commands,raycast,Ruby,21918,0.023334869969689583,2020-09-29T19:06:27Z,6285
script-commands,raycast,Makefile,1028,0.0010944541622794457,2020-09-29T19:06:27Z,6285
script-commands,raycast,PHP,791,0.0008421335042442038,2020-09-29T19:06:27Z,6285
Final2x,Tohrusky,TypeScript,36319,0.4832353175975944,2023-06-19T02:31:56Z,6279
Final2x,Tohrusky,Vue,32490,0.43228931051917296,2023-06-19T02:31:56Z,6279
Final2x,Tohrusky,JavaScript,5209,0.06930732590010379,2023-06-19T02:31:56Z,6279
Final2x,Tohrusky,HTML,1140,0.015168045983128875,2023-06-19T02:31:56Z,6279
sdnext,vladmandic,Python,10226845,0.883243569657036,2022-12-24T20:59:11Z,6273
sdnext,vladmandic,Jupyter Notebook,687080,0.059339805369100274,2022-12-24T20:59:11Z,6273
sdnext,vladmandic,CSS,311945,0.026941194017965863,2022-12-24T20:59:11Z,6273
sdnext,vladmandic,JavaScript,208345,0.017993758732062055,2022-12-24T20:59:11Z,6273
sdnext,vladmandic,Cuda,57299,0.004948639907789597,2022-12-24T20:59:11Z,6273
sdnext,vladmandic,HTML,39679,0.003426884987542251,2022-12-24T20:59:11Z,6273
sdnext,vladmandic,C++,38474,0.0033228149149600685,2022-12-24T20:59:11Z,6273
sdnext,vladmandic,Shell,4243,0.00036644756677692915,2022-12-24T20:59:11Z,6273
sdnext,vladmandic,PowerShell,2510,0.00021677666571060384,2022-12-24T20:59:11Z,6273
sdnext,vladmandic,Batchfile,2317,0.00020010818105636218,2022-12-24T20:59:11Z,6273
postgresml,postgresml,Rust,1336088,0.6250300565390399,2022-04-11T05:33:26Z,6265
postgresml,postgresml,JavaScript,240946,0.11271599775078849,2022-04-11T05:33:26Z,6265
postgresml,postgresml,HTML,207147,0.09690462089465102,2022-04-11T05:33:26Z,6265
postgresml,postgresml,SCSS,160840,0.0752419259013921,2022-04-11T05:33:26Z,6265
postgresml,postgresml,Python,130403,0.06100331300248218,2022-04-11T05:33:26Z,6265
postgresml,postgresml,Shell,18946,0.008863053519819539,2022-04-11T05:33:26Z,6265
postgresml,postgresml,TypeScript,13106,0.0061310661580679235,2022-04-11T05:33:26Z,6265
postgresml,postgresml,CSS,12087,0.0056543717879266745,2022-04-11T05:33:26Z,6265
postgresml,postgresml,PLpgSQL,10641,0.004977924232260093,2022-04-11T05:33:26Z,6265
postgresml,postgresml,Dockerfile,1965,0.0009192388982606036,2022-04-11T05:33:26Z,6265
postgresml,postgresml,C,1960,0.0009168998679851312,2022-04-11T05:33:26Z,6265
postgresml,postgresml,HCL,1623,0.0007592492274183,2022-04-11T05:33:26Z,6265
postgresml,postgresml,Smarty,1337,0.000625456695661286,2022-04-11T05:33:26Z,6265
postgresml,postgresml,Makefile,389,0.0001819765554317429,2022-04-11T05:33:26Z,6265
postgresml,postgresml,Ruby,159,7.43811627600183e-05,2022-04-11T05:33:26Z,6265
postgresml,postgresml,RenderScript,1,4.678060550944547e-07,2022-04-11T05:33:26Z,6265
dust3r,naver,Python,394205,0.9912344005773327,2024-02-21T07:13:14Z,6254
dust3r,naver,Shell,1753,0.0044079448617142455,2024-02-21T07:13:14Z,6254
dust3r,naver,Dockerfile,1733,0.0043576545609531015,2024-02-21T07:13:14Z,6254
wenda,wenda-LLM,JavaScript,4708056,0.8533826940833441,2023-03-25T10:46:39Z,6248
wenda,wenda-LLM,CSS,376195,0.06818914273761477,2023-03-25T10:46:39Z,6248
wenda,wenda-LLM,Python,299333,0.054257129050302215,2023-03-25T10:46:39Z,6248
wenda,wenda-LLM,HTML,128905,0.023365332991114266,2023-03-25T10:46:39Z,6248
wenda,wenda-LLM,Batchfile,3209,0.0005816636559364313,2023-03-25T10:46:39Z,6248
wenda,wenda-LLM,Shell,1236,0.00022403748168819856,2023-03-25T10:46:39Z,6248
reconftw,six2dez,Shell,279524,0.9752390787834806,2020-12-30T23:52:52Z,6240
reconftw,six2dez,Dockerfile,4474,0.015609463368001647,2020-12-30T23:52:52Z,6240
reconftw,six2dez,HCL,1361,0.004748430854682665,2020-12-30T23:52:52Z,6240
reconftw,six2dez,Makefile,1262,0.004403026993835065,2020-12-30T23:52:52Z,6240
OpenPromptStudio,Moonvy,Vue,63329,0.457622464537854,2023-03-25T17:25:15Z,6230
OpenPromptStudio,Moonvy,TypeScript,52857,0.381950616748683,2023-03-25T17:25:15Z,6230
OpenPromptStudio,Moonvy,JavaScript,17548,0.1268038182777284,2023-03-25T17:25:15Z,6230
OpenPromptStudio,Moonvy,SCSS,3643,0.02632472703360865,2023-03-25T17:25:15Z,6230
OpenPromptStudio,Moonvy,HTML,1010,0.007298373402125922,2023-03-25T17:25:15Z,6230
nativewind,nativewind,TypeScript,613800,0.7623878713504624,2022-04-02T12:30:41Z,6184
nativewind,nativewind,MDX,141346,0.17556284793728,2022-04-02T12:30:41Z,6184
nativewind,nativewind,JavaScript,37627,0.046735693117145406,2022-04-02T12:30:41Z,6184
nativewind,nativewind,SCSS,11848,0.014716147767612054,2022-04-02T12:30:41Z,6184
nativewind,nativewind,Shell,427,0.000530367580753743,2022-04-02T12:30:41Z,6184
nativewind,nativewind,HTML,54,6.7072246746375e-05,2022-04-02T12:30:41Z,6184
scrutiny,AnalogJ,Go,387547,0.7894509550688827,2020-08-22T16:24:27Z,6181
scrutiny,AnalogJ,HTML,93219,0.18989136435210743,2020-08-22T16:24:27Z,6181
scrutiny,AnalogJ,Makefile,4807,0.009792078744039095,2020-08-22T16:24:27Z,6181
scrutiny,AnalogJ,Dockerfile,3099,0.006312804665649502,2020-08-22T16:24:27Z,6181
scrutiny,AnalogJ,Shell,2235,0.0045527971693212765,2020-08-22T16:24:27Z,6181
Zelda64Recomp,Zelda64Recomp,C,843967,0.4746526155000385,2023-10-23T19:54:50Z,6179
Zelda64Recomp,Zelda64Recomp,C++,838204,0.47141146623338864,2023-10-23T19:54:50Z,6179
Zelda64Recomp,Zelda64Recomp,SCSS,57193,0.03216572097995977,2023-10-23T19:54:50Z,6179
Zelda64Recomp,Zelda64Recomp,CMake,17340,0.009752130536822728,2023-10-23T19:54:50Z,6179
Zelda64Recomp,Zelda64Recomp,CSS,13847,0.007787644264324356,2023-10-23T19:54:50Z,6179
Zelda64Recomp,Zelda64Recomp,Linker Script,3305,0.0018587538306919908,2023-10-23T19:54:50Z,6179
Zelda64Recomp,Zelda64Recomp,Objective-C++,2415,0.001358211951927733,2023-10-23T19:54:50Z,6179
Zelda64Recomp,Zelda64Recomp,Makefile,1018,0.0005725299242494543,2023-10-23T19:54:50Z,6179
Zelda64Recomp,Zelda64Recomp,HLSL,784,0.0004409267785968293,2023-10-23T19:54:50Z,6179
IPTV,Free-TV,Python,2519,0.7263552479815456,2021-04-13T09:13:48Z,6175
IPTV,Free-TV,Shell,949,0.27364475201845445,2021-04-13T09:13:48Z,6175
TinyTroupe,microsoft,Python,410524,0.894678228880399,2024-03-25T00:44:36Z,6173
TinyTroupe,microsoft,Mustache,48069,0.10475949709164849,2024-03-25T00:44:36Z,6173
TinyTroupe,microsoft,Batchfile,258,0.000562274027952429,2024-03-25T00:44:36Z,6173
FlaxEngine,FlaxEngine,C#,12631223,0.4758559454157546,2020-12-09T15:02:33Z,6169
FlaxEngine,FlaxEngine,C++,12424827,0.4680803908467291,2020-12-09T15:02:33Z,6169
FlaxEngine,FlaxEngine,C,763312,0.028756245805112497,2020-12-09T15:02:33Z,6169
FlaxEngine,FlaxEngine,GLSL,331814,0.012500425704793842,2020-12-09T15:02:33Z,6169
FlaxEngine,FlaxEngine,HLSL,255152,0.009612338898990273,2020-12-09T15:02:33Z,6169
FlaxEngine,FlaxEngine,ShaderLab,117310,0.004419418527938441,2020-12-09T15:02:33Z,6169
FlaxEngine,FlaxEngine,Java,10120,0.00038125066492828417,2020-12-09T15:02:33Z,6169
FlaxEngine,FlaxEngine,Batchfile,5644,0.00021262635897779011,2020-12-09T15:02:33Z,6169
FlaxEngine,FlaxEngine,Shell,3862,0.0001454930897186792,2020-12-09T15:02:33Z,6169
FlaxEngine,FlaxEngine,Objective-C,952,3.586468705649472e-05,2020-12-09T15:02:33Z,6169
taming-transformers,CompVis,Jupyter Notebook,17280901,0.9826984151174809,2020-12-17T14:47:06Z,6152
taming-transformers,CompVis,Python,304251,0.01730158488251907,2020-12-17T14:47:06Z,6152
FasterTransformer,NVIDIA,C++,5795282,0.6699749525953648,2021-04-02T21:36:33Z,6149
FasterTransformer,NVIDIA,Cuda,2527477,0.2921939403916625,2021-04-02T21:36:33Z,6149
FasterTransformer,NVIDIA,CMake,159450,0.018433530273648618,2021-04-02T21:36:33Z,6149
FasterTransformer,NVIDIA,Python,113912,0.013169020385900667,2021-04-02T21:36:33Z,6149
FasterTransformer,NVIDIA,Shell,46974,0.005430521486825777,2021-04-02T21:36:33Z,6149
FasterTransformer,NVIDIA,Makefile,2892,0.0003343353374185751,2021-04-02T21:36:33Z,6149
FasterTransformer,NVIDIA,C,2444,0.00028254341792911396,2021-04-02T21:36:33Z,6149
FasterTransformer,NVIDIA,HCL,1567,0.00018115611124996792,2021-04-02T21:36:33Z,6149
evidently,evidentlyai,Jupyter Notebook,11601416,0.7658493476981213,2020-11-25T15:20:08Z,6137
evidently,evidentlyai,Python,3276773,0.21631104897926393,2020-11-25T15:20:08Z,6137
evidently,evidentlyai,TypeScript,261949,0.017292153887092335,2020-11-25T15:20:08Z,6137
evidently,evidentlyai,HTML,3899,0.0002573863920296432,2020-11-25T15:20:08Z,6137
evidently,evidentlyai,Makefile,3344,0.0002207489343285783,2020-11-25T15:20:08Z,6137
evidently,evidentlyai,CSS,546,3.604333676537194e-05,2020-11-25T15:20:08Z,6137
evidently,evidentlyai,JavaScript,409,2.6999495855379347e-05,2020-11-25T15:20:08Z,6137
evidently,evidentlyai,Shell,95,6.27127654342552e-06,2020-11-25T15:20:08Z,6137
swift-algorithms,apple,Swift,445950,1.0,2020-10-01T04:00:52Z,6135
sd-scripts,kohya-ss,Python,2086306,1.0,2022-12-18T04:32:15Z,6130
nanostores,nanostores,TypeScript,72238,0.7936497473082839,2020-10-14T19:51:28Z,6127
nanostores,nanostores,JavaScript,18782,0.2063502526917161,2020-10-14T19:51:28Z,6127
Voyager,MineDojo,JavaScript,174952,0.664567323945802,2023-05-25T18:20:15Z,6089
Voyager,MineDojo,Python,88305,0.33543267605419796,2023-05-25T18:20:15Z,6089
neohtop,Abdenasser,Svelte,70603,0.5216019740244389,2024-10-30T20:44:11Z,6080
neohtop,Abdenasser,TypeScript,39471,0.2916044858818836,2024-10-30T20:44:11Z,6080
neohtop,Abdenasser,Rust,20485,0.15133941104330736,2024-10-30T20:44:11Z,6080
neohtop,Abdenasser,CSS,2779,0.020530740702433548,2024-10-30T20:44:11Z,6080
neohtop,Abdenasser,JavaScript,1575,0.011635810221782237,2024-10-30T20:44:11Z,6080
neohtop,Abdenasser,HTML,371,0.002740879741130927,2024-10-30T20:44:11Z,6080
neohtop,Abdenasser,Shell,74,0.0005466983850234194,2024-10-30T20:44:11Z,6080
optimism,ethereum-optimism,Go,11003166,0.7203982839550742,2020-02-06T22:28:26Z,6071
optimism,ethereum-optimism,Solidity,4065219,0.26615764876232556,2020-02-06T22:28:26Z,6071
optimism,ethereum-optimism,Shell,82467,0.005399271926182256,2020-02-06T22:28:26Z,6071
optimism,ethereum-optimism,Just,37427,0.0024504171411743277,2020-02-06T22:28:26Z,6071
optimism,ethereum-optimism,Makefile,26328,0.0017237444222843856,2020-02-06T22:28:26Z,6071
optimism,ethereum-optimism,C,17184,0.001125069285647785,2020-02-06T22:28:26Z,6071
optimism,ethereum-optimism,Dockerfile,14462,0.0009468547491293218,2020-02-06T22:28:26Z,6071
optimism,ethereum-optimism,Python,8250,0.0005401432499181929,2020-02-06T22:28:26Z,6071
optimism,ethereum-optimism,HCL,7207,0.00047185604874671705,2020-02-06T22:28:26Z,6071
optimism,ethereum-optimism,JavaScript,3696,0.0002419841759633504,2020-02-06T22:28:26Z,6071
optimism,ethereum-optimism,CSS,3410,0.00022325920996618638,2020-02-06T22:28:26Z,6071
optimism,ethereum-optimism,TypeScript,2810,0.00018397606451759054,2020-02-06T22:28:26Z,6071
optimism,ethereum-optimism,Starlark,2100,0.00013749100907008545,2020-02-06T22:28:26Z,6071
virtual,TanStack,TypeScript,68194,0.9794470377019748,2020-05-08T07:25:21Z,6047
virtual,TanStack,JavaScript,1431,0.020552962298025133,2020-05-08T07:25:21Z,6047
graphcast,google-deepmind,Python,420088,0.808880416678701,2023-07-14T11:07:57Z,6034
graphcast,google-deepmind,Jupyter Notebook,99257,0.19111958332129894,2023-07-14T11:07:57Z,6034
pokemon-cards-css,simeydotme,CSS,79716,0.5639418485373705,2022-06-20T17:34:46Z,6017
pokemon-cards-css,simeydotme,Svelte,44505,0.3148456014997701,2022-06-20T17:34:46Z,6017
pokemon-cards-css,simeydotme,Shell,10015,0.07084998761982243,2022-06-20T17:34:46Z,6017
pokemon-cards-css,simeydotme,HTML,3690,0.026104488698666477,2022-06-20T17:34:46Z,6017
pokemon-cards-css,simeydotme,JavaScript,3429,0.024258073644370555,2022-06-20T17:34:46Z,6017
Zero,Mail-0,TypeScript,1568142,0.9872332335067341,2025-02-02T22:25:26Z,6013
Zero,Mail-0,CSS,13208,0.008315175888508147,2025-02-02T22:25:26Z,6013
Zero,Mail-0,JavaScript,3651,0.002298509022482075,2025-02-02T22:25:26Z,6013
Zero,Mail-0,Dockerfile,3287,0.0020693506318538975,2025-02-02T22:25:26Z,6013
Zero,Mail-0,Shell,133,8.373095042183401e-05,2025-02-02T22:25:26Z,6013
ConvNeXt,facebookresearch,Python,189415,1.0,2022-01-06T00:53:24Z,5993
LaWGPT,pengxiao-song,Python,48869,0.9324721416577622,2023-04-20T15:45:28Z,5975
LaWGPT,pengxiao-song,Shell,3539,0.06752785834223783,2023-04-20T15:45:28Z,5975
Win-Debloat-Tools,LeDragoX,PowerShell,393364,0.9947501517297188,2020-08-26T13:32:48Z,5958
Win-Debloat-Tools,LeDragoX,Batchfile,2076,0.005249848270281206,2020-08-26T13:32:48Z,5958
gpt-fast,pytorch-labs,Python,139735,0.9850273863484164,2023-10-17T05:30:32Z,5946
gpt-fast,pytorch-labs,Shell,2124,0.014972613651583614,2023-10-17T05:30:32Z,5946
nanodet,RangiLyu,Python,460465,0.7645973644708352,2020-10-19T08:36:25Z,5936
nanodet,RangiLyu,C++,111315,0.18483740485394334,2020-10-19T08:36:25Z,5936
nanodet,RangiLyu,Java,27671,0.04594740897195765,2020-10-19T08:36:25Z,5936
nanodet,RangiLyu,CMake,2781,0.004617821703263859,2020-10-19T08:36:25Z,5936
IP-Adapter,tencent-ailab,Jupyter Notebook,82076269,0.9974621891719804,2023-08-16T03:35:16Z,5926
IP-Adapter,tencent-ailab,Python,208824,0.0025378108280196027,2023-08-16T03:35:16Z,5926
LLocalSearch,nilsherzig,Go,69501,0.5377877509962471,2024-03-23T08:53:25Z,5910
LLocalSearch,nilsherzig,Svelte,47807,0.3699230084729369,2024-03-23T08:53:25Z,5910
LLocalSearch,nilsherzig,TypeScript,5549,0.042937284791271714,2024-03-23T08:53:25Z,5910
LLocalSearch,nilsherzig,JavaScript,2533,0.019599953572948504,2024-03-23T08:53:25Z,5910
LLocalSearch,nilsherzig,Dockerfile,1844,0.01426858049290053,2024-03-23T08:53:25Z,5910
LLocalSearch,nilsherzig,Makefile,1574,0.012179363175610322,2024-03-23T08:53:25Z,5910
LLocalSearch,nilsherzig,HTML,368,0.002847525825047394,2024-03-23T08:53:25Z,5910
LLocalSearch,nilsherzig,CSS,59,0.00045653267303748983,2024-03-23T08:53:25Z,5910
DevOpsGPT,kuafuai,HTML,537890,0.43923012852966636,2023-07-12T08:12:04Z,5899
DevOpsGPT,kuafuai,JavaScript,276890,0.2261027910698829,2023-07-12T08:12:04Z,5899
DevOpsGPT,kuafuai,Python,217624,0.17770737044960885,2023-07-12T08:12:04Z,5899
DevOpsGPT,kuafuai,Less,100891,0.08238555633584295,2023-07-12T08:12:04Z,5899
DevOpsGPT,kuafuai,CSS,80709,0.06590534206529372,2023-07-12T08:12:04Z,5899
DevOpsGPT,kuafuai,Smarty,4081,0.003332462314840522,2023-07-12T08:12:04Z,5899
DevOpsGPT,kuafuai,Shell,3029,0.0024734203263053027,2023-07-12T08:12:04Z,5899
DevOpsGPT,kuafuai,Batchfile,2447,0.001998170861165096,2023-07-12T08:12:04Z,5899
DevOpsGPT,kuafuai,Dockerfile,549,0.00044830233051885483,2023-07-12T08:12:04Z,5899
DevOpsGPT,kuafuai,Mako,510,0.00041645571687543893,2023-07-12T08:12:04Z,5899
flutter_server_box,lollipopkit,Dart,948038,0.9183113434995752,2021-09-13T06:23:19Z,5893
flutter_server_box,lollipopkit,C++,24287,0.023525457417924372,2021-09-13T06:23:19Z,5893
flutter_server_box,lollipopkit,Swift,22817,0.022101550702218486,2021-09-13T06:23:19Z,5893
flutter_server_box,lollipopkit,CMake,17632,0.0170791314362763,2021-09-13T06:23:19Z,5893
flutter_server_box,lollipopkit,Kotlin,15294,0.01481444170748694,2021-09-13T06:23:19Z,5893
flutter_server_box,lollipopkit,Ruby,2840,0.002750949028982798,2021-09-13T06:23:19Z,5893
flutter_server_box,lollipopkit,C,1425,0.0013803177346128476,2021-09-13T06:23:19Z,5893
flutter_server_box,lollipopkit,Objective-C,38,3.680847292300927e-05,2021-09-13T06:23:19Z,5893
ReadYou,Ashinch,Kotlin,1339790,1.0,2022-03-01T16:58:16Z,5859
boring-avatars,boringdesigners,JavaScript,112679,0.9810714565575126,2020-12-23T13:47:36Z,5858
boring-avatars,boringdesigners,HTML,1808,0.01574186133579445,2020-12-23T13:47:36Z,5858
boring-avatars,boringdesigners,CSS,366,0.003186682106692903,2020-12-23T13:47:36Z,5858
domain-list-community,v2fly,Go,9408,1.0,2020-07-18T13:05:41Z,5851
learn-cantrill-io-labs,acantril,Python,934238,0.8300117629081036,2020-06-24T22:39:30Z,5836
learn-cantrill-io-labs,acantril,PowerShell,160152,0.14228498932098524,2020-06-24T22:39:30Z,5836
learn-cantrill-io-labs,acantril,Shell,25538,0.022688908395020486,2020-06-24T22:39:30Z,5836
learn-cantrill-io-labs,acantril,JavaScript,4074,0.003619493022214483,2020-06-24T22:39:30Z,5836
learn-cantrill-io-labs,acantril,HTML,840,0.0007462872210751511,2020-06-24T22:39:30Z,5836
learn-cantrill-io-labs,acantril,PHP,730,0.0006485591326010242,2020-06-24T22:39:30Z,5836
ProgrammingVTuberLogos,Aikoyori,CSS,304,1.0,2024-04-18T09:01:45Z,5829
Robyn,sparckles,Python,191757,0.5008240115126553,2021-06-18T09:32:00Z,5824
Robyn,sparckles,JavaScript,96661,0.25245571101354725,2021-06-18T09:32:00Z,5824
